Customer_ID,Customer_Name,Gender,City,Segment
CUST3319,Customer_2319,Male,Bangalore,Consumer
CUST3320,Customer_2320,Male,Mumbai,Corporate
CUST3321,Customer_2321,Female,Hyderabad,Corporate
CUST3322,Customer_2322,Female,Hyderabad,Corporate
CUST3323,Customer_2323,Female,Bangalore,Home Office
CUST3324,Customer_2324,Male,Chennai,Home Office
CUST3325,Customer_2325,Male,Bangalore,Consumer
CUST3326,Customer_2326,Female,Chennai,Corporate
CUST3327,Customer_2327,Male,Chennai,Consumer
CUST3328,Customer_2328,Male,Bangalore,Home Office
CUST3329,Customer_2329,Female,Delhi,Home Office
CUST3330,Customer_2330,Female,Hyderabad,Home Office
CUST3331,Customer_2331,Female,Chennai,Consumer
CUST3332,Customer_2332,Female,Chennai,Home Office
CUST3333,Customer_2333,Male,Delhi,Corporate
CUST3334,Customer_2334,Male,Mumbai,Consumer
CUST3335,Customer_2335,Female,Delhi,Home Office
CUST3336,Customer_2336,Male,Delhi,Consumer
CUST3337,Customer_2337,Female,Chennai,Consumer
CUST3338,Customer_2338,Female,Hyderabad,Home Office
CUST3339,Customer_2339,Male,Delhi,Home Office
CUST3340,Customer_2340,Female,Mumbai,Consumer
CUST3341,Customer_2341,Male,Bangalore,Consumer
CUST3342,Customer_2342,Male,Delhi,Home Office
CUST3343,Customer_2343,Male,Delhi,Corporate
CUST3344,Customer_2344,Male,Mumbai,Consumer
CUST3345,Customer_2345,Female,Hyderabad,Consumer
CUST3346,Customer_2346,Male,Delhi,Corporate
CUST3347,Customer_2347,Female,Delhi,Home Office
CUST3348,Customer_2348,Female,Hyderabad,Home Office
CUST3349,Customer_2349,Female,Mumbai,Corporate
CUST3350,Customer_2350,Female,Delhi,Home Office
CUST3351,Customer_2351,Male,Hyderabad,Home Office
CUST3352,Customer_2352,Male,Delhi,Consumer
CUST3353,Customer_2353,Female,Bangalore,Consumer
CUST3354,Customer_2354,Female,Chennai,Consumer
CUST3355,Customer_2355,Male,Bangalore,Corporate
CUST3356,Customer_2356,Female,Delhi,Home Office
CUST3357,Customer_2357,Male,Mumbai,Home Office
CUST3358,Customer_2358,Female,Chennai,Consumer
CUST3359,Customer_2359,Male,Bangalore,Consumer
CUST3360,Customer_2360,Female,Hyderabad,Corporate
CUST3361,Customer_2361,Female,Mumbai,Home Office
CUST3362,Customer_2362,Male,Bangalore,Corporate
CUST3363,Customer_2363,Female,Hyderabad,Home Office
CUST3364,Customer_2364,Female,Delhi,Corporate
CUST3365,Customer_2365,Male,Hyderabad,Consumer
CUST3366,Customer_2366,Female,Bangalore,Corporate
CUST3367,Customer_2367,Male,Bangalore,Corporate
CUST3368,Customer_2368,Male,Delhi,Consumer
CUST3369,Customer_2369,Female,Hyderabad,Home Office
CUST3370,Customer_2370,Female,Hyderabad,Home Office
CUST3371,Customer_2371,Female,Delhi,Consumer
CUST3372,Customer_2372,Female,Hyderabad,Corporate
CUST3373,Customer_2373,Female,Delhi,Corporate
CUST3374,Customer_2374,Female,Mumbai,Corporate
CUST3375,Customer_2375,Female,Bangalore,Home Office
CUST3376,Customer_2376,Male,Mumbai,Corporate
CUST3377,Customer_2377,Female,Chennai,Home Office
CUST3378,Customer_2378,Male,Chennai,Corporate
CUST3379,Customer_2379,Female,Chennai,Consumer
CUST3380,Customer_2380,Female,Delhi,Consumer
CUST3381,Customer_2381,Male,Hyderabad,Home Office
CUST3382,Customer_2382,Female,Mumbai,Home Office
CUST3383,Customer_2383,Female,Mumbai,Consumer
CUST3384,Customer_2384,Male,Mumbai,Consumer
CUST3385,Customer_2385,Female,Mumbai,Corporate
CUST3386,Customer_2386,Female,Chennai,Consumer
CUST3387,Customer_2387,Female,Mumbai,Home Office
CUST3388,Customer_2388,Male,Hyderabad,Consumer
CUST3389,Customer_2389,Female,Chennai,Home Office
CUST3390,Customer_2390,Female,Mumbai,Home Office
CUST3391,Customer_2391,Female,Delhi,Corporate
CUST3392,Customer_2392,Female,Bangalore,Corporate
CUST3393,Customer_2393,Male,Bangalore,Corporate
CUST3394,Customer_2394,Male,Bangalore,Corporate
CUST3395,Customer_2395,Female,Chennai,Consumer
CUST3396,Customer_2396,Female,Mumbai,Corporate
CUST3397,Customer_2397,Male,Chennai,Consumer
CUST3398,Customer_2398,Male,Hyderabad,Corporate
CUST3399,Customer_2399,Female,Delhi,Corporate
CUST3400,Customer_2400,Male,Delhi,Home Office
CUST3401,Customer_2401,Female,Bangalore,Consumer
CUST3402,Customer_2402,Male,Bangalore,Home Office
CUST3403,Customer_2403,Male,Bangalore,Corporate
CUST3404,Customer_2404,Male,Mumbai,Consumer
CUST3405,Customer_2405,Male,Hyderabad,Corporate
CUST3406,Customer_2406,Female,Hyderabad,Home Office
CUST3407,Customer_2407,Male,Hyderabad,Consumer
CUST3408,Customer_2408,Male,Hyderabad,Home Office
CUST3409,Customer_2409,Female,Bangalore,Corporate
CUST3410,Customer_2410,Male,Delhi,Corporate
CUST3411,Customer_2411,Male,Bangalore,Corporate
CUST3412,Customer_2412,Female,Hyderabad,Consumer
CUST3413,Customer_2413,Male,Bangalore,Home Office
CUST3414,Customer_2414,Female,Hyderabad,Home Office
CUST3415,Customer_2415,Female,Chennai,Corporate
CUST3416,Customer_2416,Female,Delhi,Home Office
CUST3417,Customer_2417,Female,Chennai,Consumer
CUST3418,Customer_2418,Male,Mumbai,Corporate
CUST3419,Customer_2419,Female,Bangalore,Corporate
CUST3420,Customer_2420,Male,Mumbai,Corporate
CUST3421,Customer_2421,Male,Bangalore,Consumer
CUST3422,Customer_2422,Male,Chennai,Corporate
CUST3423,Customer_2423,Male,Hyderabad,Corporate
CUST3424,Customer_2424,Male,Hyderabad,Corporate
CUST3425,Customer_2425,Male,Bangalore,Corporate
CUST3426,Customer_2426,Male,Hyderabad,Home Office
CUST3427,Customer_2427,Male,Chennai,Corporate
CUST3428,Customer_2428,Male,Hyderabad,Consumer
CUST3429,Customer_2429,Male,Chennai,Corporate
CUST3430,Customer_2430,Female,Mumbai,Corporate
CUST3431,Customer_2431,Female,Chennai,Home Office
CUST3432,Customer_2432,Female,Delhi,Corporate
CUST3433,Customer_2433,Male,Delhi,Home Office
CUST3434,Customer_2434,Female,Delhi,Consumer
CUST3435,Customer_2435,Female,Bangalore,Home Office
CUST3436,Customer_2436,Female,Bangalore,Corporate
CUST3437,Customer_2437,Male,Bangalore,Consumer
CUST3438,Customer_2438,Male,Chennai,Corporate
CUST3439,Customer_2439,Male,Bangalore,Home Office
CUST3440,Customer_2440,Male,Mumbai,Consumer
CUST3441,Customer_2441,Female,Delhi,Consumer
CUST3442,Customer_2442,Female,Chennai,Home Office
CUST3443,Customer_2443,Female,Delhi,Home Office
CUST3444,Customer_2444,Female,Bangalore,Consumer
CUST3445,Customer_2445,Male,Chennai,Consumer
CUST3446,Customer_2446,Male,Hyderabad,Home Office
CUST3447,Customer_2447,Male,Mumbai,Corporate
CUST3448,Customer_2448,Female,Bangalore,Consumer
CUST3449,Customer_2449,Male,Bangalore,Home Office
CUST3450,Customer_2450,Male,Mumbai,Corporate
CUST3451,Customer_2451,Female,Mumbai,Consumer
CUST3452,Customer_2452,Female,Hyderabad,Consumer
CUST3453,Customer_2453,Male,Bangalore,Home Office
CUST3454,Customer_2454,Male,Bangalore,Corporate
CUST3455,Customer_2455,Male,Delhi,Consumer
CUST3456,Customer_2456,Male,Chennai,Corporate
CUST3457,Customer_2457,Male,Chennai,Corporate
CUST3458,Customer_2458,Male,Delhi,Consumer
CUST3459,Customer_2459,Female,Chennai,Corporate
CUST3460,Customer_2460,Female,Mumbai,Consumer
CUST3461,Customer_2461,Female,Chennai,Corporate
CUST3462,Customer_2462,Male,Chennai,Consumer
CUST3463,Customer_2463,Female,Delhi,Home Office
CUST3464,Customer_2464,Male,Hyderabad,Consumer
CUST3465,Customer_2465,Male,Chennai,Consumer
CUST3466,Customer_2466,Female,Chennai,Consumer
CUST3467,Customer_2467,Male,Hyderabad,Corporate
CUST3468,Customer_2468,Male,Delhi,Home Office
CUST3469,Customer_2469,Female,Hyderabad,Corporate
CUST3470,Customer_2470,Female,Delhi,Corporate
CUST3471,Customer_2471,Female,Mumbai,Consumer
CUST3472,Customer_2472,Male,Delhi,Corporate
CUST3473,Customer_2473,Female,Mumbai,Consumer
CUST3474,Customer_2474,Female,Mumbai,Home Office
CUST3475,Customer_2475,Male,Delhi,Corporate
CUST3476,Customer_2476,Female,Bangalore,Corporate
CUST3477,Customer_2477,Female,Delhi,Corporate
CUST3478,Customer_2478,Female,Chennai,Consumer
CUST3479,Customer_2479,Male,Chennai,Consumer
CUST3480,Customer_2480,Male,Bangalore,Corporate
CUST3481,Customer_2481,Male,Mumbai,Corporate
CUST3482,Customer_2482,Male,Bangalore,Home Office
CUST3483,Customer_2483,Female,Chennai,Home Office
CUST3484,Customer_2484,Male,Bangalore,Home Office
CUST3485,Customer_2485,Male,Delhi,Home Office
CUST3486,Customer_2486,Female,Bangalore,Home Office
CUST3487,Customer_2487,Female,Mumbai,Consumer
CUST3488,Customer_2488,Female,Delhi,Home Office
CUST3489,Customer_2489,Male,Hyderabad,Home Office
CUST3490,Customer_2490,Male,Chennai,Corporate
CUST3491,Customer_2491,Male,Chennai,Consumer
CUST3492,Customer_2492,Female,Bangalore,Home Office
CUST3493,Customer_2493,Female,Delhi,Home Office
CUST3494,Customer_2494,Male,Hyderabad,Home Office
CUST3495,Customer_2495,Female,Delhi,Corporate
CUST3496,Customer_2496,Female,Chennai,Corporate
CUST3497,Customer_2497,Female,Delhi,Corporate
CUST3498,Customer_2498,Male,Hyderabad,Home Office
CUST3499,Customer_2499,Female,Bangalore,Corporate
CUST3500,Customer_2500,Female,Mumbai,Home Office
CUST3501,Customer_2501,Male,Delhi,Consumer
CUST3502,Customer_2502,Male,Mumbai,Home Office
CUST3503,Customer_2503,Female,Chennai,Corporate
CUST3504,Customer_2504,Female,Bangalore,Consumer
CUST3505,Customer_2505,Male,Bangalore,Home Office
CUST3506,Customer_2506,Male,Delhi,Consumer
CUST3507,Customer_2507,Female,Bangalore,Consumer
CUST3508,Customer_2508,Female,Delhi,Consumer
CUST3509,Customer_2509,Female,Delhi,Home Office
CUST3510,Customer_2510,Female,Mumbai,Corporate
CUST3511,Customer_2511,Male,Bangalore,Home Office
CUST3512,Customer_2512,Female,Delhi,Corporate
CUST3513,Customer_2513,Female,Mumbai,Home Office
CUST3514,Customer_2514,Male,Hyderabad,Home Office
CUST3515,Customer_2515,Female,Mumbai,Home Office
CUST3516,Customer_2516,Male,Mumbai,Corporate
CUST3517,Customer_2517,Female,Delhi,Home Office
CUST3518,Customer_2518,Female,Chennai,Consumer
CUST3519,Customer_2519,Male,Chennai,Home Office
CUST3520,Customer_2520,Male,Chennai,Consumer
CUST3521,Customer_2521,Female,Mumbai,Corporate
CUST3522,Customer_2522,Female,Delhi,Corporate
CUST3523,Customer_2523,Female,Bangalore,Home Office
CUST3524,Customer_2524,Male,Mumbai,Home Office
CUST3525,Customer_2525,Female,Mumbai,Home Office
CUST3526,Customer_2526,Male,Delhi,Consumer
CUST3527,Customer_2527,Male,Hyderabad,Corporate
CUST3528,Customer_2528,Female,Mumbai,Consumer
CUST3529,Customer_2529,Male,Hyderabad,Consumer
CUST3530,Customer_2530,Female,Hyderabad,Home Office
CUST3531,Customer_2531,Female,Chennai,Home Office
CUST3532,Customer_2532,Female,Delhi,Consumer
CUST3533,Customer_2533,Female,Hyderabad,Consumer
CUST3534,Customer_2534,Female,Delhi,Home Office
CUST3535,Customer_2535,Male,Chennai,Home Office
CUST3536,Customer_2536,Male,Delhi,Consumer
CUST3537,Customer_2537,Female,Mumbai,Home Office
CUST3538,Customer_2538,Female,Hyderabad,Home Office
CUST3539,Customer_2539,Male,Delhi,Consumer
CUST3540,Customer_2540,Male,Bangalore,Consumer
CUST3541,Customer_2541,Male,Delhi,Corporate
CUST3542,Customer_2542,Male,Hyderabad,Consumer
CUST3543,Customer_2543,Female,Chennai,Home Office
CUST3544,Customer_2544,Female,Chennai,Consumer
CUST3545,Customer_2545,Male,Hyderabad,Consumer
CUST3546,Customer_2546,Female,Mumbai,Consumer
CUST3547,Customer_2547,Male,Mumbai,Corporate
CUST3548,Customer_2548,Female,Chennai,Corporate
CUST3549,Customer_2549,Male,Chennai,Home Office
CUST3550,Customer_2550,Female,Hyderabad,Corporate
CUST3551,Customer_2551,Male,Mumbai,Consumer
CUST3552,Customer_2552,Male,Chennai,Corporate
CUST3553,Customer_2553,Female,Mumbai,Consumer
CUST3554,Customer_2554,Male,Chennai,Corporate
CUST3555,Customer_2555,Female,Delhi,Corporate
CUST3556,Customer_2556,Female,Bangalore,Corporate
CUST3557,Customer_2557,Male,Delhi,Consumer
CUST3558,Customer_2558,Female,Chennai,Corporate
CUST3559,Customer_2559,Female,Bangalore,Consumer
CUST3560,Customer_2560,Female,Bangalore,Consumer
CUST3561,Customer_2561,Female,Chennai,Home Office
CUST3562,Customer_2562,Female,Chennai,Corporate
CUST3563,Customer_2563,Male,Mumbai,Home Office
CUST3564,Customer_2564,Female,Chennai,Home Office
CUST3565,Customer_2565,Female,Hyderabad,Consumer
CUST3566,Customer_2566,Female,Chennai,Corporate
CUST3567,Customer_2567,Female,Hyderabad,Consumer
CUST3568,Customer_2568,Female,Chennai,Consumer
CUST3569,Customer_2569,Male,Mumbai,Corporate
CUST3570,Customer_2570,Female,Hyderabad,Consumer
CUST3571,Customer_2571,Male,Delhi,Corporate
CUST3572,Customer_2572,Male,Hyderabad,Corporate
CUST3573,Customer_2573,Male,Mumbai,Consumer
CUST3574,Customer_2574,Male,Hyderabad,Consumer
CUST3575,Customer_2575,Female,Chennai,Home Office
CUST3576,Customer_2576,Male,Chennai,Consumer
CUST3577,Customer_2577,Male,Mumbai,Corporate
CUST3578,Customer_2578,Female,Bangalore,Home Office
CUST3579,Customer_2579,Female,Chennai,Corporate
CUST3580,Customer_2580,Female,Delhi,Home Office
CUST3581,Customer_2581,Male,Mumbai,Consumer
CUST3582,Customer_2582,Female,Hyderabad,Consumer
CUST3583,Customer_2583,Female,Hyderabad,Consumer
CUST3584,Customer_2584,Male,Delhi,Corporate
CUST3585,Customer_2585,Female,Chennai,Home Office
CUST3586,Customer_2586,Female,Mumbai,Corporate
CUST3587,Customer_2587,Female,Delhi,Home Office
CUST3588,Customer_2588,Female,Chennai,Consumer
CUST3589,Customer_2589,Male,Mumbai,Corporate
CUST3590,Customer_2590,Female,Hyderabad,Consumer
CUST3591,Customer_2591,Female,Mumbai,Corporate
CUST3592,Customer_2592,Male,Bangalore,Consumer
CUST3593,Customer_2593,Female,Mumbai,Corporate
CUST3594,Customer_2594,Male,Bangalore,Corporate
CUST3595,Customer_2595,Female,Mumbai,Home Office
CUST3596,Customer_2596,Male,Bangalore,Consumer
CUST3597,Customer_2597,Male,Hyderabad,Home Office
CUST3598,Customer_2598,Male,Chennai,Home Office
CUST3599,Customer_2599,Male,Bangalore,Consumer
CUST3600,Customer_2600,Female,Bangalore,Corporate
CUST3601,Customer_2601,Male,Hyderabad,Home Office
CUST3602,Customer_2602,Female,Bangalore,Consumer
CUST3603,Customer_2603,Male,Delhi,Corporate
CUST3604,Customer_2604,Male,Hyderabad,Home Office
CUST3605,Customer_2605,Male,Delhi,Home Office
CUST3606,Customer_2606,Female,Hyderabad,Home Office
CUST3607,Customer_2607,Male,Bangalore,Corporate
CUST3608,Customer_2608,Female,Delhi,Home Office
CUST3609,Customer_2609,Female,Bangalore,Corporate
CUST3610,Customer_2610,Female,Hyderabad,Home Office
CUST3611,Customer_2611,Female,Bangalore,Consumer
CUST3612,Customer_2612,Female,Delhi,Home Office
CUST3613,Customer_2613,Female,Delhi,Consumer
CUST3614,Customer_2614,Female,Bangalore,Consumer
CUST3615,Customer_2615,Female,Mumbai,Consumer
CUST3616,Customer_2616,Female,Hyderabad,Corporate
CUST3617,Customer_2617,Male,Hyderabad,Consumer
CUST3618,Customer_2618,Male,Bangalore,Home Office
CUST3619,Customer_2619,Male,Mumbai,Corporate
CUST3620,Customer_2620,Male,Delhi,Consumer
CUST3621,Customer_2621,Male,Chennai,Corporate
CUST3622,Customer_2622,Female,Chennai,Corporate
CUST3623,Customer_2623,Female,Bangalore,Corporate
CUST3624,Customer_2624,Female,Mumbai,Home Office
CUST3625,Customer_2625,Female,Mumbai,Consumer
CUST3626,Customer_2626,Female,Hyderabad,Corporate
CUST3627,Customer_2627,Female,Delhi,Corporate
CUST3628,Customer_2628,Female,Mumbai,Corporate
CUST3629,Customer_2629,Male,Chennai,Consumer
CUST3630,Customer_2630,Male,Delhi,Corporate
CUST3631,Customer_2631,Male,Delhi,Corporate
CUST3632,Customer_2632,Male,Bangalore,Home Office
CUST3633,Customer_2633,Female,Mumbai,Consumer
CUST3634,Customer_2634,Female,Bangalore,Home Office
CUST3635,Customer_2635,Female,Mumbai,Consumer
CUST3636,Customer_2636,Male,Hyderabad,Consumer
CUST3637,Customer_2637,Female,Bangalore,Consumer
CUST3638,Customer_2638,Female,Bangalore,Home Office
CUST3639,Customer_2639,Female,Chennai,Home Office
CUST3640,Customer_2640,Male,Bangalore,Home Office
CUST3641,Customer_2641,Female,Mumbai,Home Office
CUST3642,Customer_2642,Male,Chennai,Corporate
CUST3643,Customer_2643,Male,Bangalore,Corporate
CUST3644,Customer_2644,Male,Bangalore,Corporate
CUST3645,Customer_2645,Male,Hyderabad,Consumer
CUST3646,Customer_2646,Female,Bangalore,Corporate
CUST3647,Customer_2647,Male,Delhi,Consumer
CUST3648,Customer_2648,Male,Chennai,Home Office
CUST3649,Customer_2649,Female,Delhi,Consumer
CUST3650,Customer_2650,Female,Chennai,Consumer
CUST3651,Customer_2651,Male,Hyderabad,Corporate
CUST3652,Customer_2652,Female,Bangalore,Home Office
CUST3653,Customer_2653,Male,Bangalore,Home Office
CUST3654,Customer_2654,Male,Bangalore,Corporate
CUST3655,Customer_2655,Male,Chennai,Home Office
CUST3656,Customer_2656,Male,Bangalore,Home Office
CUST3657,Customer_2657,Female,Delhi,Home Office
CUST3658,Customer_2658,Male,Bangalore,Corporate
CUST3659,Customer_2659,Female,Hyderabad,Home Office
CUST3660,Customer_2660,Female,Delhi,Consumer
CUST3661,Customer_2661,Female,Bangalore,Consumer
CUST3662,Customer_2662,Female,Bangalore,Home Office
CUST3663,Customer_2663,Male,Mumbai,Corporate
CUST3664,Customer_2664,Female,Chennai,Corporate
CUST3665,Customer_2665,Male,Delhi,Corporate
CUST3666,Customer_2666,Female,Mumbai,Home Office
CUST3667,Customer_2667,Female,Hyderabad,Home Office
CUST3668,Customer_2668,Male,Chennai,Consumer
CUST3669,Customer_2669,Male,Delhi,Corporate
CUST3670,Customer_2670,Male,Bangalore,Consumer
CUST3671,Customer_2671,Female,Delhi,Consumer
CUST3672,Customer_2672,Female,Bangalore,Corporate
CUST3673,Customer_2673,Male,Chennai,Home Office
CUST3674,Customer_2674,Male,Bangalore,Home Office
CUST3675,Customer_2675,Male,Hyderabad,Consumer
CUST3676,Customer_2676,Male,Bangalore,Consumer
CUST3677,Customer_2677,Female,Hyderabad,Consumer
CUST3678,Customer_2678,Male,Chennai,Consumer
CUST3679,Customer_2679,Male,Chennai,Corporate
CUST3680,Customer_2680,Male,Delhi,Consumer
CUST3681,Customer_2681,Male,Hyderabad,Consumer
CUST3682,Customer_2682,Female,Hyderabad,Home Office
CUST3683,Customer_2683,Male,Mumbai,Home Office
CUST3684,Customer_2684,Female,Mumbai,Home Office
CUST3685,Customer_2685,Male,Mumbai,Corporate
CUST3686,Customer_2686,Male,Bangalore,Corporate
CUST3687,Customer_2687,Female,Mumbai,Home Office
CUST3688,Customer_2688,Male,Hyderabad,Home Office
CUST3689,Customer_2689,Female,Bangalore,Consumer
CUST3690,Customer_2690,Female,Chennai,Consumer
CUST3691,Customer_2691,Male,Delhi,Corporate
CUST3692,Customer_2692,Female,Mumbai,Corporate
CUST3693,Customer_2693,Female,Chennai,Consumer
CUST3694,Customer_2694,Female,Hyderabad,Home Office
CUST3695,Customer_2695,Female,Delhi,Consumer
CUST3696,Customer_2696,Female,Chennai,Corporate
CUST3697,Customer_2697,Female,Delhi,Corporate
CUST3698,Customer_2698,Female,Mumbai,Consumer
CUST3699,Customer_2699,Female,Hyderabad,Consumer
CUST3700,Customer_2700,Male,Delhi,Consumer
CUST3701,Customer_2701,Male,Chennai,Corporate
CUST3702,Customer_2702,Female,Mumbai,Home Office
CUST3703,Customer_2703,Male,Mumbai,Consumer
CUST3704,Customer_2704,Female,Chennai,Corporate
CUST3705,Customer_2705,Female,Chennai,Corporate
CUST3706,Customer_2706,Male,Delhi,Corporate
CUST3707,Customer_2707,Female,Bangalore,Consumer
CUST3708,Customer_2708,Female,Mumbai,Consumer
CUST3709,Customer_2709,Female,Delhi,Home Office
CUST3710,Customer_2710,Female,Chennai,Corporate
CUST3711,Customer_2711,Male,Delhi,Consumer
CUST3712,Customer_2712,Female,Chennai,Corporate
CUST3713,Customer_2713,Female,Hyderabad,Corporate
CUST3714,Customer_2714,Female,Chennai,Home Office
CUST3715,Customer_2715,Male,Chennai,Consumer
CUST3716,Customer_2716,Female,Chennai,Consumer
CUST3717,Customer_2717,Male,Bangalore,Corporate
CUST3718,Customer_2718,Male,Chennai,Corporate
CUST3719,Customer_2719,Female,Mumbai,Home Office
CUST3720,Customer_2720,Female,Mumbai,Home Office
CUST3721,Customer_2721,Male,Delhi,Home Office
CUST3722,Customer_2722,Female,Bangalore,Home Office
CUST3723,Customer_2723,Male,Delhi,Home Office
CUST3724,Customer_2724,Male,Mumbai,Home Office
CUST3725,Customer_2725,Female,Mumbai,Corporate
CUST3726,Customer_2726,Female,Hyderabad,Home Office
CUST3727,Customer_2727,Male,Chennai,Corporate
CUST3728,Customer_2728,Male,Mumbai,Corporate
CUST3729,Customer_2729,Male,Delhi,Consumer
CUST3730,Customer_2730,Male,Delhi,Corporate
CUST3731,Customer_2731,Female,Chennai,Corporate
CUST3732,Customer_2732,Female,Chennai,Home Office
CUST3733,Customer_2733,Female,Hyderabad,Corporate
CUST3734,Customer_2734,Female,Bangalore,Home Office
CUST3735,Customer_2735,Female,Delhi,Home Office
CUST3736,Customer_2736,Male,Chennai,Home Office
CUST3737,Customer_2737,Female,Delhi,Consumer
CUST3738,Customer_2738,Female,Chennai,Home Office
CUST3739,Customer_2739,Female,Mumbai,Corporate
CUST3740,Customer_2740,Female,Delhi,Home Office
CUST3741,Customer_2741,Female,Mumbai,Home Office
CUST3742,Customer_2742,Male,Delhi,Home Office
CUST3743,Customer_2743,Male,Bangalore,Consumer
CUST3744,Customer_2744,Male,Hyderabad,Corporate
CUST3745,Customer_2745,Female,Mumbai,Consumer
CUST3746,Customer_2746,Male,Chennai,Corporate
CUST3747,Customer_2747,Male,Bangalore,Consumer
CUST3748,Customer_2748,Female,Delhi,Corporate
CUST3749,Customer_2749,Female,Mumbai,Consumer
CUST3750,Customer_2750,Female,Delhi,Home Office
CUST3751,Customer_2751,Male,Delhi,Consumer
CUST3752,Customer_2752,Male,Delhi,Consumer
CUST3753,Customer_2753,Female,Hyderabad,Home Office
CUST3754,Customer_2754,Female,Hyderabad,Home Office
CUST3755,Customer_2755,Male,Chennai,Corporate
CUST3756,Customer_2756,Male,Mumbai,Corporate
CUST3757,Customer_2757,Female,Bangalore,Corporate
CUST3758,Customer_2758,Female,Bangalore,Consumer
CUST3759,Customer_2759,Male,Bangalore,Corporate
CUST3760,Customer_2760,Female,Delhi,Consumer
CUST3761,Customer_2761,Male,Hyderabad,Consumer
CUST3762,Customer_2762,Male,Mumbai,Corporate
CUST3763,Customer_2763,Male,Delhi,Corporate
CUST3764,Customer_2764,Male,Hyderabad,Consumer
CUST3765,Customer_2765,Female,Hyderabad,Home Office
CUST3766,Customer_2766,Female,Mumbai,Home Office
CUST3767,Customer_2767,Male,Mumbai,Consumer
CUST3768,Customer_2768,Male,Mumbai,Corporate
CUST3769,Customer_2769,Male,Delhi,Consumer
CUST3770,Customer_2770,Male,Chennai,Consumer
CUST3771,Customer_2771,Male,Mumbai,Corporate
CUST3772,Customer_2772,Female,Chennai,Home Office
CUST3773,Customer_2773,Female,Delhi,Consumer
CUST3774,Customer_2774,Female,Chennai,Home Office
CUST3775,Customer_2775,Female,Bangalore,Home Office
CUST3776,Customer_2776,Male,Chennai,Corporate
CUST3777,Customer_2777,Male,Mumbai,Consumer
CUST3778,Customer_2778,Male,Delhi,Consumer
CUST3779,Customer_2779,Male,Mumbai,Home Office
CUST3780,Customer_2780,Male,Bangalore,Home Office
CUST3781,Customer_2781,Female,Mumbai,Corporate
CUST3782,Customer_2782,Male,Mumbai,Home Office
CUST3783,Customer_2783,Female,Mumbai,Corporate
CUST3784,Customer_2784,Female,Hyderabad,Consumer
CUST3785,Customer_2785,Female,Bangalore,Corporate
CUST3786,Customer_2786,Female,Mumbai,Home Office
CUST3787,Customer_2787,Male,Mumbai,Consumer
CUST3788,Customer_2788,Female,Mumbai,Corporate
CUST3789,Customer_2789,Female,Delhi,Consumer
CUST3790,Customer_2790,Female,Hyderabad,Corporate
CUST3791,Customer_2791,Male,Delhi,Home Office
CUST3792,Customer_2792,Male,Hyderabad,Home Office
CUST3793,Customer_2793,Male,Mumbai,Consumer
CUST3794,Customer_2794,Female,Bangalore,Consumer
CUST3795,Customer_2795,Female,Chennai,Consumer
CUST3796,Customer_2796,Male,Chennai,Corporate
CUST3797,Customer_2797,Female,Mumbai,Home Office
CUST3798,Customer_2798,Male,Delhi,Consumer
CUST3799,Customer_2799,Male,Bangalore,Consumer
CUST3800,Customer_2800,Female,Hyderabad,Consumer
CUST3801,Customer_2801,Female,Mumbai,Corporate
CUST3802,Customer_2802,Female,Bangalore,Consumer
CUST3803,Customer_2803,Female,Bangalore,Consumer
CUST3804,Customer_2804,Male,Hyderabad,Corporate
CUST3805,Customer_2805,Male,Bangalore,Corporate
CUST3806,Customer_2806,Male,Delhi,Consumer
CUST3807,Customer_2807,Male,Delhi,Consumer
CUST3808,Customer_2808,Male,Delhi,Corporate
CUST3809,Customer_2809,Female,Bangalore,Home Office
CUST3810,Customer_2810,Male,Delhi,Corporate
CUST3811,Customer_2811,Male,Hyderabad,Home Office
CUST3812,Customer_2812,Male,Bangalore,Consumer
CUST3813,Customer_2813,Female,Chennai,Consumer
CUST3814,Customer_2814,Female,Bangalore,Home Office
CUST3815,Customer_2815,Female,Hyderabad,Corporate
CUST3816,Customer_2816,Female,Chennai,Consumer
CUST3817,Customer_2817,Male,Bangalore,Home Office
CUST3818,Customer_2818,Male,Delhi,Corporate
CUST3819,Customer_2819,Female,Mumbai,Home Office
CUST3820,Customer_2820,Female,Mumbai,Corporate
CUST3821,Customer_2821,Male,Delhi,Corporate
CUST3822,Customer_2822,Male,Mumbai,Corporate
CUST3823,Customer_2823,Female,Mumbai,Corporate
CUST3824,Customer_2824,Female,Delhi,Home Office
CUST3825,Customer_2825,Female,Delhi,Home Office
CUST3826,Customer_2826,Female,Bangalore,Home Office
CUST3827,Customer_2827,Male,Bangalore,Home Office
CUST3828,Customer_2828,Male,Delhi,Home Office
CUST3829,Customer_2829,Male,Hyderabad,Corporate
CUST3830,Customer_2830,Female,Mumbai,Consumer
CUST3831,Customer_2831,Female,Bangalore,Consumer
CUST3832,Customer_2832,Male,Mumbai,Home Office
CUST3833,Customer_2833,Male,Chennai,Home Office
CUST3834,Customer_2834,Male,Delhi,Consumer
CUST3835,Customer_2835,Male,Hyderabad,Corporate
CUST3836,Customer_2836,Female,Chennai,Home Office
CUST3837,Customer_2837,Male,Chennai,Corporate
CUST3838,Customer_2838,Male,Chennai,Consumer
CUST3839,Customer_2839,Male,Delhi,Consumer
CUST3840,Customer_2840,Male,Bangalore,Home Office
